team,year,Active Players  (76),Pos.,Base Salary,Signing Bonus,Roster Bonus,Option Bonus,Workout Bonus,Restruc. Bonus,Misc.,Dead Cap,Cap Hit,Cap %
kansas-city-chiefs,2012,"Gray
Cyrus Gray ",RB,"$390,000","$26,918",-,-,"$8,000",-,-,-,"$424,918 ",0.30
kansas-city-chiefs,2012,"Eachus
Nate Eachus ",RB,"$390,000",$833,-,-,-,-,-,-,"$390,833 ",0.28
kansas-city-chiefs,2012,"Heyman
Dexter Heyman ",LB,"$390,000",$333,-,-,-,-,-,-,"$390,333 ",0.28
kansas-city-chiefs,2012,"DiMarco
Patrick DiMarco ",FB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Draughn
Shaun Draughn ",RB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Hartman
Tysyn Hartman ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Hemingway
Junior Hemingway ",WR,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Newsome
Jamar Newsome ",WR,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Ranglin
Rich Ranglin ",G,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Tanney
Alex Tanney ",QB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Thorpe
Neiko Thorpe ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.28
kansas-city-chiefs,2012,"Smith
Shaun Smith ",DT,"$825,000",-,-,-,-,-,-,-,"$360,938 ",0.26
kansas-city-chiefs,2012,"Hicks
Hayworth Hicks ",G,"$390,000",-,-,-,-,-,-,-,"$170,625 ",0.12
kansas-city-chiefs,2012,"Williams
Leon Williams ",LB,"$700,000",-,-,-,-,-,-,-,"$131,250 ",0.09
kansas-city-chiefs,2012,"Bellamy
Josh Bellamy ",WR,"$390,000",-,-,-,-,-,-,-,"$73,125 ",0.05
oakland-raiders,2012,"McFadden
Darren McFadden ",RB,"$5,650,000",-,"$1,666,666",-,-,"$3,006,500","$-844,333",-,"$9,478,833 ",8.40
oakland-raiders,2012,"Heyward-Bey
Darrius Heyward-Bey ",WR,"$5,279,000",-,-,"$2,630,000","$250,000",-,-,-,"$8,159,000 ",7.23
oakland-raiders,2012,"Huff
Michael Huff ",DB,"$700,000","$3,288,750",-,-,-,"$1,460,000",-,-,"$5,448,750 ",4.83
oakland-raiders,2012,"Kelly
Tommy Kelly ",DT,"$825,000","$3,166,666",-,"$716,600",-,"$725,000",-,-,"$5,433,266 ",4.81
oakland-raiders,2012,"Lechler
Shane Lechler ",P,"$3,800,000","$1,100,000",-,-,-,-,-,-,"$4,900,000 ",4.34
oakland-raiders,2012,"Janikowski
Sebastian Janikowski ",K,"$1,700,000","$750,000","$1,500,000","$350,000",-,-,"$200,000","($2,200,000)","$4,500,000 ",3.99
oakland-raiders,2012,"McClain
Rolando McClain ",LB,"$970,000",-,-,"$2,420,000","$250,000",-,-,-,"$3,640,000 ",3.22
oakland-raiders,2012,"Palmer
Carson Palmer ",QB,"$825,000",-,-,-,-,"$2,335,000",-,"($11,675,000)","$3,160,000 ",2.80
oakland-raiders,2012,"Bartell
Ron Bartell ",DB,"$612,500","$-108,088",-,-,-,-,-,-,"$2,804,412 ",2.48
oakland-raiders,2012,"Branch
Tyvon Branch ",DB,"$1,000,000","$1,400,000",-,-,-,-,-,-,"$2,400,000 ",2.13
oakland-raiders,2012,"Barnes
Khalif Barnes ",T,"$825,000","$675,000",-,-,-,-,"$500,000",-,"$2,000,000 ",1.77
oakland-raiders,2012,"Bryant
Desmond Bryant ",DE,"$1,927,000",-,-,-,-,-,-,-,"$1,927,000 ",1.71
oakland-raiders,2012,"Brisiel
Mike Brisiel ",G,"$700,000","$560,000",-,-,"$150,000",-,-,-,"$1,410,000 ",1.25
oakland-raiders,2012,"Condo
Jon Condo ",LS,"$1,175,000","$108,333",-,-,-,-,-,-,"$1,283,333 ",1.14
oakland-raiders,2012,"Mitchell
Mike Mitchell ",DB,"$615,000","$400,000",-,-,-,-,-,-,"$1,015,000 ",0.90
oakland-raiders,2012,"Curry
Aaron Curry ",LB,"$615,000","$377,000",-,-,-,-,-,-,"$992,000 ",0.88
oakland-raiders,2012,"Houston
Lamarr Houston ",LB,"$540,000","$418,750",-,-,"$30,000",-,-,-,"$988,750 ",0.88
oakland-raiders,2012,"Wisniewski
Stefen Wisniewski ",C,"$562,973","$376,891",-,-,-,-,-,-,"$939,864 ",0.83
oakland-raiders,2012,"Carlisle
Cooper Carlisle ",G,"$925,000",-,-,-,-,-,-,-,"$925,000 ",0.82
oakland-raiders,2012,"Hanson
Joselio Hanson ",DB,"$825,000",-,-,-,-,-,-,-,"$825,000 ",0.73
oakland-raiders,2012,"Tollefson
Dave Tollefson ",DE,"$700,000","$25,000",-,-,-,-,-,-,"$825,000 ",0.73
oakland-raiders,2012,"Shaughnessy
Matt Shaughnessy ",DE,"$565,000","$213,062",-,-,-,-,-,-,"$778,062 ",0.69
oakland-raiders,2012,"Veldheer
Jared Veldheer ",T,"$490,000","$223,750",-,-,-,-,-,-,"$713,750 ",0.63
oakland-raiders,2012,"Ford
Jacoby Ford ",WR,"$490,000","$128,871",-,-,-,-,-,-,"$618,871 ",0.55
oakland-raiders,2012,"Goodson
Mike Goodson ",RB,"$615,000",-,-,-,-,-,-,-,"$615,000 ",0.54
oakland-raiders,2012,"Pryor
Terrelle Pryor ",WR,"$465,000","$146,517",-,-,-,-,-,-,"$611,517 ",0.54
oakland-raiders,2012,"Myers
Brandon Myers ",TE,"$565,000","$22,750",-,-,-,-,-,-,"$587,750 ",0.52
oakland-raiders,2012,"Jones
Taiwan Jones ",RB,"$465,000","$101,250",-,-,-,-,-,-,"$566,250 ",0.50
oakland-raiders,2012,"Giordano
Matt Giordano ",DB,"$825,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Gaither
Omar Gaither ",LB,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Hagan
Derek Hagan ",WR,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Leinart
Matt Leinart ",QB,"$700,000","$50,000",-,-,-,-,-,"($50,000)","$540,000 ",0.48
oakland-raiders,2012,"Schmitt
Owen Schmitt ",FB,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Wheeler
Philip Wheeler ",LB,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Adams
Phillip Adams ",DB,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Francies
Coye Francies ",DB,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Reece
Marcel Reece ",FB,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.48
oakland-raiders,2012,"Bergstrom
Tony Bergstrom ",C,"$390,000","$126,504",-,-,-,-,-,-,"$516,504 ",0.46
oakland-raiders,2012,"Goethel
Travis Goethel ",LB,"$490,000","$25,787",-,-,-,-,-,-,"$515,787 ",0.46
oakland-raiders,2012,"Moore
Denarius Moore ",WR,"$465,000","$47,513",-,-,-,-,-,"($142,539)","$512,513 ",0.45
oakland-raiders,2012,"Gordon
Richard Gordon ",TE,"$465,000","$26,213",-,-,-,-,-,-,"$491,213 ",0.44
oakland-raiders,2012,"Clayton
Keenan Clayton ",LB,"$490,000",-,-,-,-,-,-,-,"$490,000 ",0.43
oakland-raiders,2012,"Ausberry
David Ausberry ",TE,"$465,000","$11,475",-,-,-,-,-,-,"$476,475 ",0.42
oakland-raiders,2012,"Burris
Miles Burris ",LB,"$390,000","$75,146",-,-,-,-,-,-,"$465,146 ",0.41
oakland-raiders,2012,"Bair
Brandon Bair ",DE,"$465,000",-,-,-,-,-,-,-,"$465,000 ",0.41
oakland-raiders,2012,"Smith
Willie Smith ",T,"$465,000",-,-,-,-,-,-,-,"$465,000 ",0.41
oakland-raiders,2012,"Carter
Andre Carter ",DE,"$925,000",-,-,-,-,-,-,-,"$444,706 ",0.39
oakland-raiders,2012,"Crawford
Jack Crawford ",DE,"$390,000","$45,606",-,-,-,-,-,"($182,424)","$435,606 ",0.39
oakland-raiders,2012,"Criner
Juron Criner ",WR,"$390,000","$36,140",-,-,-,-,-,-,"$426,140 ",0.38
oakland-raiders,2012,"Bilukidi
Christo Bilukidi ",DT,"$390,000","$25,966",-,-,-,-,-,-,"$415,966 ",0.37
oakland-raiders,2012,"Lee
Pat Lee ",DB,"$615,000","$65,000",-,-,-,-,-,-,"$410,938 ",0.36
oakland-raiders,2012,"Nix
Lucas Nix ",G,"$390,000","$4,166",-,-,-,-,-,"($12,500)","$394,166 ",0.35
oakland-raiders,2012,"Streater
Rod Streater ",WR,"$390,000","$3,333",-,-,-,-,-,-,"$393,333 ",0.35
oakland-raiders,2012,"King
Marquette King ",P,"$390,000",$333,-,-,-,-,-,"($1,000)","$390,333 ",0.35
oakland-raiders,2012,"Carswell
Brandon Carswell ",WR,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Cumbie
Jamie Cumbie ",DT,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Jackson
Rashawn Jackson ",RB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Nelms
Cory Nelms ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Parsons
Alex Parsons ",C,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Ross
Brandian Ross ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"Stewart
Jeremy Stewart ",RB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.35
oakland-raiders,2012,"So'oto
Vic So'oto ",LB,"$465,000",-,-,-,-,-,-,-,"$261,563 ",0.23
oakland-raiders,2012,"Burnett
Kaelin Burnett ",LB,"$390,000",-,-,-,-,-,-,-,"$97,500 ",0.09
oakland-raiders,2012,"Olawale
Jamize Olawale ",FB,"$390,000",-,-,-,-,-,-,-,"$73,125 ",0.06
oakland-raiders,2012,"Chekwa
Chimdi Chekwa ",DB,"$465,000",-,-,-,-,-,-,-,"$58,125 ",0.05
denver-broncos,2012,"Manning
Peyton Manning ",QB,"$18,000,000",-,-,-,-,-,-,-,"$18,000,000 ",13.79
denver-broncos,2012,"Dumervil
Elvis Dumervil ",LB,"$14,000,000","$500,000",-,"$1,123,000",-,-,-,-,"$15,623,000 ",11.97
denver-broncos,2012,"Bailey
Champ Bailey ",DB,"$8,000,000",-,"$3,000,000",-,-,-,"$250,000",-,"$11,250,000 ",8.62
denver-broncos,2012,"Williams
D.J. Williams ",LB,"$4,900,000","$250,000","$1,350,000",-,-,-,-,-,"$6,500,000 ",4.98
denver-broncos,2012,"Clady
Ryan Clady ",T,"$3,500,000",-,-,"$418,750",-,"$1,910,625",-,-,"$5,829,375 ",4.47
denver-broncos,2012,"Miller
Von Miller ",LB,"$1,329,563","$3,443,251",-,-,-,-,-,-,"$4,772,814 ",3.66
denver-broncos,2012,"Kuper
Chris Kuper ",G,"$3,500,000","$415,166",-,-,-,-,-,-,"$4,415,166 ",3.38
denver-broncos,2012,"Porter
Tracy Porter ",DB,"$3,000,000","$1,000,000",-,-,-,-,-,-,"$4,000,000 ",3.07
denver-broncos,2012,"Thomas
Demaryius Thomas ",WR,"$642,250","$1,756,250","$1,261,750",-,-,-,-,-,"$3,660,250 ",2.80
denver-broncos,2012,"McGahee
Willis McGahee ",RB,"$2,000,000","$500,000",-,-,-,-,-,-,"$2,500,000 ",1.92
denver-broncos,2012,"Moreno
Knowshon Moreno ",RB,"$855,000","$832,000",-,"$756,800",-,-,-,-,"$2,443,800 ",1.87
denver-broncos,2012,"Ayers
Robert Ayers ",DE,"$965,000",-,-,-,-,"$1,181,250",-,"($2,362,500)","$2,146,250 ",1.64
denver-broncos,2012,"Adams
Mike Adams ",DB,"$2,000,000",-,-,-,-,-,-,-,"$2,000,000 ",1.53
denver-broncos,2012,"Prater
Matt Prater ",K,"$1,000,000","$812,500",-,-,-,-,-,-,"$1,812,500 ",1.39
denver-broncos,2012,"Woodyard
Wesley Woodyard ",LB,"$1,500,000","$250,000",-,-,-,-,-,-,"$1,750,000 ",1.34
denver-broncos,2012,"Vickerson
Kevin Vickerson ",DT,"$1,200,000","$500,000",-,-,-,-,-,-,"$1,700,000 ",1.30
denver-broncos,2012,"Dreessen
Joel Dreessen ",TE,"$1,000,000","$666,666",-,-,-,-,-,"($3,000,000)","$1,666,666 ",1.28
denver-broncos,2012,"Tamme
Jacob Tamme ",TE,"$1,000,000","$500,000",-,-,-,-,-,"($3,500,000)","$1,500,000 ",1.15
denver-broncos,2012,"Willis
Matt Willis ",WR,"$1,260,000",-,-,-,-,-,-,-,"$1,260,000 ",0.97
denver-broncos,2012,"Hanie
Caleb Hanie ",QB,"$1,000,000","$125,000",-,-,-,-,-,-,"$1,125,000 ",0.86
denver-broncos,2012,"Moore
Rahim Moore ",DB,"$577,188","$433,750",-,-,-,-,-,-,"$1,010,938 ",0.77
denver-broncos,2012,"Bannan
Justin Bannan ",DT,"$1,000,000",-,-,-,-,-,-,-,"$1,000,000 ",0.77
denver-broncos,2012,"Brooking
Keith Brooking ",LB,"$1,000,000",-,-,-,-,-,-,-,"$1,000,000 ",0.77
denver-broncos,2012,"Franklin
Orlando Franklin ",G,"$573,000","$417,000",-,-,-,-,-,-,"$990,000 ",0.76
denver-broncos,2012,"Wolfe
Derek Wolfe ",DE,"$390,000","$556,691",-,-,-,-,-,-,"$946,691 ",0.73
denver-broncos,2012,"Beadles
Zane Beadles ",G,"$490,000","$430,000",-,-,-,-,-,-,"$920,000 ",0.71
denver-broncos,2012,"Koppen
Dan Koppen ",C,"$825,000",-,-,-,-,-,-,-,"$825,000 ",0.63
denver-broncos,2012,"Caldwell
Andre Caldwell ",WR,"$700,000","$100,000",-,-,-,-,-,"($200,000)","$800,000 ",0.61
denver-broncos,2012,"Bruton
David Bruton ",DB,"$615,000","$120,600",-,-,-,-,-,-,"$735,600 ",0.56
denver-broncos,2012,"Ramirez
Manuel Ramirez ",G,"$700,000",-,-,-,-,-,-,-,"$700,000 ",0.54
denver-broncos,2012,"Walton
J.D. Walton ",C,"$490,000","$199,625",-,-,-,-,-,-,"$689,625 ",0.53
denver-broncos,2012,"Decker
Eric Decker ",WR,"$490,000","$183,037",-,-,-,-,-,-,"$673,037 ",0.52
denver-broncos,2012,"Leonhard
Jim Leonhard ",DB,"$825,000","$65,000",-,-,-,-,-,-,"$670,000 ",0.51
denver-broncos,2012,"Osweiler
Brock Osweiler ",QB,"$390,000","$249,396",-,-,-,-,-,-,"$639,396 ",0.49
denver-broncos,2012,"Irving
Nate Irving ",LB,"$465,000","$173,750",-,-,-,-,-,-,"$638,750 ",0.49
denver-broncos,2012,"Carter
Tony Carter ",DB,"$615,000",-,-,-,-,-,-,-,"$615,000 ",0.47
denver-broncos,2012,"Carter
Quinton Carter ",DB,"$465,000","$113,750",-,-,-,-,-,-,"$578,750 ",0.44
denver-broncos,2012,"Hillman
Ronnie Hillman ",RB,"$390,000","$172,708",-,-,-,-,-,-,"$562,708 ",0.43
denver-broncos,2012,"Thomas
Julius Thomas ",TE,"$465,000","$96,000",-,-,-,-,-,-,"$561,000 ",0.43
denver-broncos,2012,"Stokley
Brandon Stokley ",WR,"$925,000",-,-,-,-,-,-,-,"$540,000 ",0.41
denver-broncos,2012,"Ball
Lance Ball ",RB,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.41
denver-broncos,2012,"Clark
Chris Clark ",T,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.41
denver-broncos,2012,"Colquitt
Britton Colquitt ",P,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.41
denver-broncos,2012,"Gronkowski
Chris Gronkowski ",RB,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.41
denver-broncos,2012,"Bolden
Omar Bolden ",DB,"$390,000","$118,607",-,-,-,-,-,"($474,428)","$508,607 ",0.39
denver-broncos,2012,"Green
Virgil Green ",TE,"$465,000","$16,236",-,-,-,-,-,"($48,708)","$481,236 ",0.37
denver-broncos,2012,"Harris
Chris Harris ",DB,"$465,000",$668,-,-,-,-,-,"($1,334)","$465,668 ",0.36
denver-broncos,2012,"Davis
C.J. Davis ",C,"$465,000",-,-,-,-,-,-,-,"$465,000 ",0.36
denver-broncos,2012,"Jackson
Malik Jackson ",DT,"$390,000","$53,403",-,-,-,-,-,"($213,612)","$443,403 ",0.34
denver-broncos,2012,"Trevathan
Danny Trevathan ",LB,"$390,000","$26,018",-,-,-,-,-,"($104,072)","$416,018 ",0.32
denver-broncos,2012,"Unrein
Mitch Unrein ",DE,"$415,000",-,-,-,-,-,-,-,"$415,000 ",0.32
denver-broncos,2012,"Johnson
Steven Johnson ",LB,"$390,000","$4,000",-,-,-,-,-,-,"$394,000 ",0.30
denver-broncos,2012,"Brewer
Aaron Brewer ",LS,"$390,000","$1,333",-,-,-,-,-,-,"$391,333 ",0.30
denver-broncos,2012,"Wuebbels
Austin Wuebbels ",G,"$390,000",$667,-,-,-,-,-,-,"$390,667 ",0.30
denver-broncos,2012,"Beal
Jeremy Beal ",DE,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.30
denver-broncos,2012,"Holliday
Trindon Holliday ",KR,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.30
denver-broncos,2012,"Siliga
Sealver Siliga ",DT,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.30
denver-broncos,2012,"Ihenacho
Duke Ihenacho ",DB,"$390,000",-,-,-,-,-,-,-,"$243,750 ",0.19
denver-broncos,2012,"Hester
Jacob Hester ",RB,"$700,000",-,-,-,-,-,-,-,"$131,250 ",0.10
san-diego-chargers,2012,"Rivers
Philip Rivers ",QB,"$10,200,000","$3,910,000",-,"$1,200,000",-,-,-,"($11,420,000)","$15,310,000 ",12.09
san-diego-chargers,2012,"Weddle
Eric Weddle ",DB,"$5,000,000","$2,600,000",-,-,-,-,-,-,"$7,600,000 ",6.00
san-diego-chargers,2012,"Mathews
Ryan Mathews ",RB,"$712,800","$500,000",-,"$1,133,750",-,-,"$5,183,750",-,"$7,530,300 ",5.95
san-diego-chargers,2012,"Gates
Antonio Gates ",TE,"$4,000,000","$762,500",-,"$1,600,000",-,-,-,-,"$6,362,500 ",5.02
san-diego-chargers,2012,"Phillips
Shaun Phillips ",DE,"$4,400,000","$1,166,667",-,-,"$100,000",-,-,-,"$5,666,667 ",4.47
san-diego-chargers,2012,"Clary
Jeromey Clary ",G,"$2,850,000","$1,700,000",-,-,-,-,-,-,"$4,550,000 ",3.59
san-diego-chargers,2012,"Jammer
Quentin Jammer ",DB,"$4,000,000",-,-,-,-,-,-,-,"$4,000,000 ",3.16
san-diego-chargers,2012,"Spikes
Takeo Spikes ",LB,"$2,875,000","$700,000",-,-,-,-,-,-,"$3,575,000 ",2.82
san-diego-chargers,2012,"Meachem
Robert Meachem ",WR,"$1,500,000","$1,875,000",-,-,-,-,-,-,"$3,375,000 ",2.66
san-diego-chargers,2012,"Royal
Eddie Royal ",WR,"$1,500,000","$1,500,000",-,-,-,-,-,-,"$3,000,000 ",2.37
san-diego-chargers,2012,"Hardwick
Nick Hardwick ",C,"$1,250,000","$1,750,000",-,-,-,-,-,-,"$3,000,000 ",2.37
san-diego-chargers,2012,"Gaither
Jared Gaither ",T,"$1,000,000","$2,000,000",-,-,-,-,-,-,"$2,625,000 ",2.07
san-diego-chargers,2012,"Johnson
Jarret Johnson ",LB,"$1,000,000","$1,500,000",-,-,-,-,-,-,"$2,500,000 ",1.97
san-diego-chargers,2012,"English
Larry English ",LB,"$1,007,500","$300,000",-,"$865,000",-,-,-,-,"$2,172,500 ",1.72
san-diego-chargers,2012,"Cason
Antoine Cason ",DB,"$1,240,000","$426,000",-,"$490,000",-,-,-,-,"$2,156,000 ",1.70
san-diego-chargers,2012,"Barnes
Antwan Barnes ",LB,"$1,600,000","$300,000",-,-,-,-,-,-,"$1,900,000 ",1.50
san-diego-chargers,2012,"Liuget
Corey Liuget ",DT,"$752,998","$1,136,954",-,-,-,-,-,-,"$1,889,952 ",1.49
san-diego-chargers,2012,"McClain
LeRon McClain ",FB,"$1,000,000","$833,333",-,-,-,-,-,-,"$1,833,333 ",1.45
san-diego-chargers,2012,"Scifres
Mike Scifres ",P,"$825,000","$185,000",-,"$600,000",-,-,-,-,"$1,610,000 ",1.27
san-diego-chargers,2012,"Garay
Antonio Garay ",DE,"$825,000",-,-,-,-,-,-,-,"$1,600,000 ",1.26
san-diego-chargers,2012,"Ingram
Melvin Ingram ",LB,"$390,000","$1,136,952",-,-,-,-,-,"($7,648,236)","$1,526,952 ",1.21
san-diego-chargers,2012,"Vasquez
Louis Vasquez ",G,"$1,260,000","$198,625",-,-,-,-,-,-,"$1,458,625 ",1.15
san-diego-chargers,2012,"Green
Tyronne Green ",G,"$1,260,000","$102,312",-,-,-,-,-,-,"$1,362,312 ",1.08
san-diego-chargers,2012,"Dombrowski
Brandyn Dombrowski ",G,"$1,260,000",-,-,-,-,-,-,-,"$1,260,000 ",0.99
san-diego-chargers,2012,"Whitehurst
Charlie Whitehurst ",QB,"$750,000","$500,000",-,-,-,-,-,-,"$1,250,000 ",0.99
san-diego-chargers,2012,"Kaeding
Nate Kaeding ",K,"$2,000,000",-,-,-,-,-,-,-,"$1,125,000 ",0.89
san-diego-chargers,2012,"McMichael
Randy McMichael ",TE,"$925,000","$135,000",-,-,-,-,-,-,"$1,060,000 ",0.84
san-diego-chargers,2012,"Brown
Ronnie Brown ",RB,"$825,000","$75,000","$100,000",-,-,-,-,-,"$1,000,000 ",0.79
san-diego-chargers,2012,"Gilchrist
Marcus Gilchrist ",DB,"$554,800","$344,200",-,-,-,-,-,-,"$899,000 ",0.71
san-diego-chargers,2012,"Carr
Chris Carr ",DB,"$825,000",-,-,-,-,-,-,-,"$825,000 ",0.65
san-diego-chargers,2012,"Reyes
Kendall Reyes ",DE,"$390,000","$360,545",-,-,-,-,-,"($2,194,816)","$750,545 ",0.59
san-diego-chargers,2012,"Mouton
Jonas Mouton ",LB,"$523,335","$218,340",-,-,-,-,-,-,"$741,675 ",0.59
san-diego-chargers,2012,"Butler
Donald Butler ",LB,"$490,000","$202,125",-,-,-,-,-,-,"$692,125 ",0.55
san-diego-chargers,2012,"Stuckey
Darrell Stuckey ",DB,"$540,000","$126,500",-,-,-,-,-,-,"$666,500 ",0.53
san-diego-chargers,2012,"Brown
Vincent Brown ",WR,"$465,000","$146,517",-,-,-,-,-,-,"$611,517 ",0.48
san-diego-chargers,2012,"Hadnot
Rex Hadnot ",G,"$825,000","$65,000",-,-,-,-,-,-,"$605,000 ",0.48
san-diego-chargers,2012,"Hadnot
Rex Hadnot ",G,"$825,000","$65,000",-,-,-,-,-,-,"$605,000 ",0.48
san-diego-chargers,2012,"Wright
Shareece Wright ",DB,"$465,000","$136,035",-,-,-,-,-,-,"$601,035 ",0.47
san-diego-chargers,2012,"Thomas
Cam Thomas ",DT,"$540,000","$47,825",-,-,-,-,-,-,"$587,825 ",0.46
san-diego-chargers,2012,"Brown
Everette Brown ",LB,"$565,000",-,-,-,-,-,-,-,"$565,000 ",0.45
san-diego-chargers,2012,"Williams
Demorrio Williams ",LB,"$825,000","$65,000",-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Battle
Jackie Battle ",FB,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Lynch
Corey Lynch ",DB,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Novak
Nick Novak ",K,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Rosario
Dante Rosario ",TE,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Spurlock
Micheal Spurlock ",WR,"$700,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Windt
Mike Windt ",LS,"$540,000",-,-,-,-,-,-,-,"$540,000 ",0.43
san-diego-chargers,2012,"Green
Ladarius Green ",TE,"$390,000","$112,725",-,-,-,-,-,-,"$502,725 ",0.40
san-diego-chargers,2012,"Gachkar
Andrew Gachkar ",LB,"$465,000","$11,475",-,-,-,-,-,-,"$476,475 ",0.38
san-diego-chargers,2012,"Haslam
Kevin Haslam ",T,"$465,000",-,-,-,-,-,-,-,"$465,000 ",0.37
san-diego-chargers,2012,"Brinkley
Curtis Brinkley ",RB,"$540,000",-,-,-,-,-,-,-,"$405,000 ",0.32
san-diego-chargers,2012,"Molk
David Molk ",C,"$390,000","$13,988",-,-,-,-,-,-,"$403,988 ",0.32
san-diego-chargers,2012,"Harris
Mike Harris ",G,"$390,000","$1,166",-,-,-,-,-,"($3,500)","$391,166 ",0.31
san-diego-chargers,2012,"Cattouse
Sean Cattouse ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"Gatson
Greg Gatson ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"McDaniel
DeAndre McDaniel ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"Polk
Nick Polk ",DB,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"Scafe
Damik Scafe ",DE,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"Willie
Michael Willie ",WR,"$390,000",-,-,-,-,-,-,-,"$390,000 ",0.31
san-diego-chargers,2012,"Baxter
Colin Baxter ",C,"$465,000",-,-,-,-,-,-,-,"$377,813 ",0.30
san-diego-chargers,2012,"Alexander
Danario Alexander ",WR,"$540,000",-,-,-,-,-,-,-,"$303,750 ",0.24
san-diego-chargers,2012,"Goodman
Richard Goodman ",WR,"$540,000",-,-,-,-,-,-,-,"$270,000 ",0.21
san-diego-chargers,2012,"Wells
Reggie Wells ",G,"$257,812",-,-,-,-,-,-,-,"$257,812 ",0.20
san-diego-chargers,2012,"Wells
Reggie Wells ",G,"$825,000",-,-,-,-,-,-,-,"$154,688 ",0.12
san-diego-chargers,2012,"Bird
Bront Bird ",LB,"$465,000",-,-,-,-,-,-,-,"$87,188 ",0.07
san-diego-chargers,2012,"Schilling
Steve Schilling ",G,"$465,000",-,-,-,-,-,-,-,"$87,188 ",0.07
green-bay-packers,2012,"Woodson
Charles Woodson ",DB,"$6,500,000",-,"$4,437,500",-,-,-,"$125,000",-,"$11,062,500 ",9.30
green-bay-packers,2012,"Rodgers
Aaron Rodgers ",QB,"$8,000,000",-,-,-,"$500,000",-,-,-,"$8,500,000 ",7.14
green-bay-packers,2012,"Jennings
Greg Jennings ",WR,"$3,885,000","$2,812,500","$725,000",-,"$300,000",-,"$250,000",-,"$7,972,500 ",6.70
green-bay-packers,2012,"Williams
Tramon Williams ",DB,"$2,300,000","$2,000,000","$2,800,000",-,"$300,000",-,-,"($6,000,000)","$7,400,000 ",6.22
green-bay-packers,2012,"Hawk
A.J. Hawk ",LB,"$4,400,000","$1,600,000","$300,000",-,"$250,000",-,-,-,"$6,550,000 ",5.50
